,sensors_Torque_cmd,sensors_TV_delta_torque,sensors_TC_Tmax_FL,sensors_TC_Tmax_FR,sensors_TC_Tmax_RL,sensors_TC_Tmax_RR,MISC_Pos_Trq_Limit_FL,MISC_Pos_Trq_Limit_FR,MISC_Pos_Trq_Limit_RL,MISC_Pos_Trq_Limit_RR
28.42,40.685196,-3.414307,143.47165,148.542387,222.18021,227.250956,6.2301,6.438054,9.650826,9.85878
28.43,41.501602,-3.51786,144.166233,148.075763,222.818137,226.727658,6.085563,6.300646,9.424104,9.639187
28.44,42.192627,-3.20191,143.698598,148.610794,222.438473,227.350669,6.234851,6.40393,9.636362,9.80544
28.45,40.433929,-3.786636,143.996281,148.793792,222.393346,227.190857,6.315459,6.531347,9.776025,9.991913
28.46,40.119888,-3.419396,144.133411,148.862474,222.443097,227.172169,6.062498,6.264482,9.363153,9.565137
28.47,42.779167,-3.687073,143.957384,148.966999,222.412383,227.421999,6.01922,6.216712,9.289546,9.487039
28.48,40.87352,-3.34596,144.327158,149.61742,221.832818,227.123081,6.409083,6.632115,9.901955,10.124986
28.49,41.627319,-3.550971,144.334092,149.206774,222.389828,227.262501,6.13814,6.363132,9.434405,9.659397
28.5,41.313282,-3.477266,143.758133,149.564518,222.107516,227.913892,6.249179,6.46015,9.62873,9.8397
28.51,40.936295,-3.087915,143.775361,150.188641,221.519572,227.932853,6.176033,6.425483,9.542023,9.791472
28.52,39.994171,-3.214685,143.422572,150.51423,221.300795,228.392444,6.119813,6.392796,9.429005,9.701985
28.53,41.878586,-3.410356,143.398909,150.470455,221.517091,228.588638,5.962585,6.257411,9.200259,9.495084
28.54,42.06691,-2.774039,143.757172,150.550901,221.566358,228.360088,6.239601,6.5473,9.638695,9.946393
28.55,41.2505,-3.717885,143.4102,150.019464,222.232041,228.841305,6.281129,6.577965,9.680817,9.977654
28.56,41.501602,-2.410453,144.138311,150.353365,222.065771,228.280825,6.142147,6.425216,9.518023,9.801094
28.57,41.501602,-3.521502,144.435584,149.951153,222.569941,228.085519,6.208114,6.4758,9.564491,9.832177
28.58,42.06691,-2.522396,144.817413,149.564068,223.139142,227.885789,6.219215,6.456709,9.583583,9.821076
28.59,41.564545,-3.374466,144.718295,149.512199,223.23388,228.027775,6.317506,6.524574,9.734208,9.941276
28.6,42.569443,-2.873122,144.784743,150.023707,222.771602,228.010566,6.237072,6.44368,9.620939,9.827546
28.61,41.815643,-2.995348,144.297289,150.448625,222.361464,228.512801,6.389955,6.621172,9.83184,10.063057
28.62,42.644722,-3.092946,144.339618,151.006087,221.833155,228.499624,6.255423,6.522089,9.639578,9.906244
28.63,40.245438,-2.812418,144.405556,150.604908,222.280551,228.479912,6.380822,6.675527,9.80658,10.101284
28.64,40.371155,-3.222924,144.609333,150.576018,222.389201,228.355877,6.023826,6.282429,9.272353,9.530957
28.65,36.85376,-2.957597,144.55832,150.59652,222.448173,228.486382,6.049876,6.299498,9.303875,9.553496
28.66,35.032288,-3.100943,144.711359,150.867234,222.218043,228.373937,5.519645,5.750201,8.493699,8.724256
28.67,31.703384,-2.8852,144.231767,151.090343,222.023589,228.882165,5.251822,5.475229,8.064672,8.288079
28.68,28.248764,-2.706984,144.391359,150.783383,222.426668,228.818692,4.736655,4.961895,7.291384,7.516624
28.69,25.108185,-2.771477,144.161786,151.115954,222.106119,229.060286,3.748384,3.929201,5.775033,5.95585
28.7,20.523117,-2.782938,143.815179,151.401416,221.814289,229.400526,3.748384,3.929201,5.775033,5.95585
28.71,17.005722,-1.790223,144.272153,151.858427,221.358041,228.944297,3.056563,3.217796,4.71431,4.875544
28.72,15.435516,-2.548157,144.03433,151.806686,221.3505,229.122865,2.540745,2.674345,3.898288,4.031888
28.73,13.488327,-2.019329,144.974583,151.529436,221.617914,228.172776,2.30271,2.426968,3.53878,3.663039
28.74,11.666855,-2.102585,145.527439,151.354873,221.682253,227.509678,2.025408,2.116985,3.096175,3.187752
28.75,12.294937,-2.229408,145.921147,151.419158,221.4925,226.990521,1.759092,1.829532,2.679629,2.750069
28.76,12.923187,-2.199178,146.796009,151.262846,221.499579,225.966424,1.859434,1.929494,2.82242,2.89248
28.77,13.300003,-1.972581,147.267629,151.499089,221.125405,225.356847,1.966955,2.026807,2.967926,3.027779
28.78,12.985962,-2.59021,147.021246,152.021601,220.413069,225.413434,2.031564,2.089937,3.050436,3.108809
28.79,12.043839,-2.742303,148.139472,151.66621,220.60655,224.133288,1.981284,2.04867,2.970325,3.037711
28.8,13.488327,-2.254301,148.197876,151.839923,220.282415,223.924471,1.852323,1.896421,2.758445,2.802542
28.81,11.478531,-2.846579,148.448856,151.715935,220.241409,223.508479,2.076143,2.127166,3.085994,3.137017
28.82,12.79747,-3.295696,148.829245,151.651569,220.122628,222.944943,1.770565,1.809532,2.626842,2.665809
28.83,12.79747,-2.081645,148.827578,152.067427,219.439062,222.678929,1.980048,2.017597,2.928547,2.966095
28.84,12.79747,-3.059406,148.755861,151.714068,219.543902,222.502118,1.981453,2.024587,2.921556,2.964691
28.85,12.985962,-2.468381,148.968548,151.692062,219.321729,222.045253,1.981824,2.021235,2.924909,2.96432
28.86,12.483429,-2.748025,148.495182,151.984207,218.738425,222.227442,2.015215,2.052058,2.966938,3.003781
28.87,12.67192,-2.243052,148.135826,152.086465,218.29739,222.248029,1.932589,1.977997,2.84677,2.892177
28.88,13.111511,-2.541838,148.409215,151.846336,218.284024,221.721136,1.958813,2.011053,2.886566,2.938805
28.89,12.106613,-2.485021,148.248957,151.498268,218.394136,221.643429,2.031897,2.078955,2.988565,3.035624
28.9,12.985962,-2.130549,148.35145,151.019018,218.660493,221.328052,1.875345,1.916448,2.762679,2.803783
28.91,12.546204,-2.428342,147.871292,151.325307,218.116493,221.570508,2.01411,2.050327,2.968669,3.004885
28.92,12.79747,-2.357994,147.990306,150.44662,218.855296,221.3116,1.940853,1.986188,2.862841,2.908176
28.93,12.79747,-2.357994,147.990306,150.44662,218.855296,221.3116,1.982068,2.014966,2.931178,2.964076
28.94,12.79747,-2.234147,147.879809,150.241515,218.761175,221.12288,1.982194,2.01385,2.932293,2.96395
28.95,12.923187,-2.409785,147.530301,150.145705,218.717046,221.332458,1.982194,2.01385,2.932293,2.96395
28.96,12.860245,-2.54455,147.052158,150.40641,218.255446,221.609698,1.997693,2.033108,2.961625,2.997041
28.97,12.294937,-2.953245,146.502179,150.641389,217.88166,222.02087,1.9826,2.027823,2.942583,2.987806
28.98,12.609146,-2.560266,146.467673,150.536385,217.882433,221.951136,1.88907,1.942443,2.809472,2.862845
28.99,12.420654,-2.901887,146.594314,150.129517,218.10146,221.636663,1.93744,1.99126,2.882097,2.935917
29.0,13.237228,-2.621634,146.541858,150.491262,217.5768,221.526204,1.911101,1.957188,2.843316,2.889403
29.01,14.430618,-2.506108,146.422474,150.485175,217.382442,221.445133,2.036918,2.091814,3.024297,3.079193
29.02,13.425552,-2.73666,146.670069,150.315592,217.376927,221.02244,2.219957,2.281553,3.295803,3.357399
29.03,11.918121,-2.179165,146.821801,150.073884,217.484556,220.73663,2.069816,2.121262,3.067635,3.119081
29.04,12.609146,-2.351885,146.814984,150.296388,217.120273,220.601685,1.839984,1.880739,2.725536,2.766291
29.05,13.237228,-2.102738,146.478551,150.142676,217.099097,220.763222,1.947331,1.993508,2.879849,2.926026
29.06,12.294937,-1.957504,146.535013,150.221134,216.915873,220.602003,2.040619,2.091664,3.024446,3.075492
29.07,11.60408,-1.527792,146.262943,150.27012,216.727328,220.734505,1.896627,1.944337,2.807578,2.855288
29.08,11.666855,-1.941113,146.139897,149.892536,216.984972,220.737611,1.787409,1.836379,2.64852,2.69749
29.09,12.546204,-1.78797,146.483244,149.981237,216.750459,220.248461,1.796153,1.842276,2.666885,2.713007
29.1,12.169389,-1.773522,146.201488,149.858801,216.690737,220.348049,1.936843,1.983094,2.865935,2.912187
29.11,12.923187,-1.971365,146.554136,149.267531,217.168677,219.882072,1.875988,1.922917,2.780473,2.827402
29.12,13.174286,-2.106386,146.617653,149.306672,216.939922,219.628949,1.997616,2.034601,2.960132,2.997117
29.13,13.237228,-1.937456,146.704626,149.300236,216.73049,219.3261,2.038368,2.075752,3.016031,3.053415
29.14,11.980896,-2.154858,146.787974,148.808331,217.034711,219.055068,2.05053,2.08681,3.029301,3.06558
29.15,12.420654,-2.408445,146.828461,148.96266,216.715467,218.849675,1.85792,1.883492,2.747045,2.772617
29.16,13.55127,-1.81469,146.254118,149.098336,216.399176,219.243394,1.927517,1.955534,2.844971,2.872988
29.17,13.928085,-2.307723,146.140674,148.983582,216.344689,219.187597,2.095785,2.136542,3.100945,3.141703
29.18,12.923187,-2.529813,146.028507,149.259374,215.865357,219.096215,2.153389,2.195279,3.187848,3.229738
29.19,14.995926,-2.185874,146.224356,148.926327,215.93969,218.641653,1.997601,2.041798,2.952936,2.997133
29.2,13.865311,-2.357323,145.913214,149.048508,215.608166,218.743451,2.322754,2.365674,3.430173,3.473093
29.21,14.179353,-2.412195,145.84006,149.340037,215.159192,218.659169,2.144288,2.190364,3.168501,3.214576
29.22,14.367676,-2.577009,145.598972,148.9829,215.339133,218.72307,2.192703,2.245326,3.234916,3.287538
29.23,14.932983,-2.470443,145.298258,149.3655,214.720475,218.787717,2.219232,2.27081,3.282218,3.333796
29.24,15.561066,-2.217505,145.454358,149.51892,214.321699,218.38626,2.30328,2.367754,3.403766,3.46824
29.25,13.99086,-2.305995,144.941803,149.346348,214.278366,218.682912,2.404356,2.471543,3.542731,3.609918
29.26,14.870209,-2.527621,144.346614,149.181894,214.223117,219.058389,2.1554,2.220899,3.18649,3.251989
29.27,13.739594,-2.175249,144.620561,148.951842,214.26181,218.593091,2.282845,2.359315,3.387943,3.464413
29.28,14.744659,-2.029415,144.652147,148.502879,214.532224,218.382964,2.114389,2.177713,3.132561,3.195886
29.29,15.561066,-2.029415,144.597087,148.557568,214.095801,218.056291,2.270673,2.33112,3.367613,3.42806
29.3,15.561066,-2.011379,144.597087,148.557568,214.095801,218.056291,2.39801,2.463691,3.550582,3.616263
29.31,14.995926,-2.024596,144.617534,147.848256,214.647737,217.878459,2.39801,2.463691,3.550582,3.616263
29.32,15.309967,-1.417086,144.592865,147.822043,214.499243,217.728431,2.312123,2.363775,3.431755,3.483407
29.33,16.000824,-1.758846,144.79863,147.640451,214.577121,217.418933,2.361408,2.414145,3.503079,3.555816
29.34,18.576096,-1.736755,144.622152,148.053561,214.008472,217.43988,2.472187,2.520706,3.663534,3.712053
29.35,21.402466,-1.726591,144.355348,147.944343,213.966011,217.555007,2.867814,2.935858,4.243724,4.311768
29.36,22.030548,-2.056846,144.160375,147.680038,214.109485,217.629166,3.299446,3.381478,4.890497,4.972528
29.37,24.354553,-2.07005,144.260599,147.824314,213.821162,217.384878,3.392819,3.475654,5.039073,5.121909
29.38,24.731369,-2.211272,144.285758,147.371342,214.10287,217.188454,3.754834,3.847591,5.565365,5.658122
29.39,24.543045,-2.272776,144.303371,146.979345,214.323081,216.999046,3.815401,3.896995,5.661601,5.743195
29.4,24.982635,-2.09728,144.205964,147.334032,213.795953,216.924029,3.788611,3.858867,5.626942,5.697198
29.41,25.171127,-2.789807,143.794034,146.694139,214.273156,217.173261,3.855706,3.939342,5.716368,5.800004
29.42,25.736435,-1.775535,143.745611,146.554356,214.314488,217.123234,3.875446,3.953608,5.774955,5.853117
29.43,23.726471,-2.521349,143.372573,146.610786,214.156254,217.394468,3.96223,4.03965,5.907403,5.984824
29.44,25.359451,-2.126273,143.082069,146.18372,214.498994,217.600653,3.644334,3.726645,5.443558,5.525869
29.45,24.919861,-2.093929,143.320036,146.013642,214.596456,217.290062,3.888175,3.97246,5.828889,5.913175
29.46,25.296677,-2.03605,142.82462,145.743954,214.788688,217.708013,3.8279,3.899843,5.731605,5.803548
29.47,25.547943,-1.949034,142.851737,145.182724,215.358245,217.689232,3.873057,3.952223,5.824548,5.903713
29.48,24.480103,-2.44889,143.402927,145.213071,215.265683,217.075836,3.912307,3.976146,5.898056,5.961895
29.49,25.547943,-1.86558,143.340504,144.901604,215.537772,217.098889,3.763895,3.811406,5.650075,5.697587
29.5,26.552841,-2.226058,143.245675,144.467447,215.985763,217.207534,3.926799,3.969566,5.904636,5.947403
29.51,25.485168,-1.981071,143.441136,144.911547,215.485997,216.956416,4.0784,4.113185,6.149409,6.184195
29.52,24.919861,-1.961217,143.372102,144.729153,215.601969,216.959021,3.920355,3.960543,5.889396,5.929584
29.53,25.736435,-2.464408,143.274457,144.676557,215.60196,217.00406,3.832255,3.868529,5.762919,5.799192
29.54,25.673492,-2.036995,143.145675,145.135568,215.105781,217.095683,3.955714,3.994425,5.952629,5.99134
29.55,24.919861,-2.290187,142.686268,144.78909,215.434894,217.537706,3.942899,3.99771,5.925015,5.979827
29.56,25.171127,-2.400367,142.34072,145.03099,215.131301,217.821562,3.815058,3.871282,5.760166,5.81639
29.57,24.982635,-2.013597,142.850745,145.811732,214.277077,217.238064,3.844851,3.91752,5.811042,5.88371
29.58,24.982635,-2.403215,142.317945,145.052783,215.0189,217.753729,3.830514,3.909913,5.745797,5.825196
29.59,25.296677,-1.884336,142.018065,145.43058,214.603357,218.015863,3.816409,3.889747,5.765964,5.839301
29.6,25.296677,-1.884336,142.018065,145.43058,214.603357,218.015863,3.856645,3.949315,5.827772,5.920442
29.61,25.861986,-2.085642,142.034788,145.989382,214.020621,217.975215,3.856645,3.949315,5.827772,5.920442
29.62,24.668594,-1.568036,142.221816,145.860084,214.154494,217.792761,3.943557,4.053355,5.942224,6.052022
29.63,26.2388,-1.837441,142.672281,146.152207,213.845668,217.325585,3.766487,3.86284,5.671494,5.767846
29.64,25.359451,-1.729298,142.789462,145.614513,214.441975,217.267045,4.019109,4.117139,6.024079,6.122109
29.65,26.364517,-1.438884,142.367851,145.441656,214.636077,217.709882,3.886972,3.963875,5.837475,5.914378
29.66,25.359451,-1.408739,142.438501,146.009005,214.011664,217.582159,4.028855,4.11584,6.073967,6.160953
29.67,26.427292,-1.421468,142.36807,145.531571,214.457608,217.6211,3.877804,3.975009,5.826341,5.923545
29.68,25.296677,-1.080055,142.879104,145.477639,214.499436,217.09798,4.039448,4.129206,6.084864,6.174622
29.69,26.2388,-1.324232,142.663906,145.12646,214.794466,217.257028,3.88064,3.951217,5.82587,5.896447
29.7,27.243866,-1.296605,142.697382,144.707902,215.180839,217.191351,4.019732,4.089118,6.0521,6.121486
29.71,26.552841,-1.351164,142.818415,145.054548,214.788992,217.025126,4.17506,4.233884,6.295791,6.354615
29.72,26.427292,-1.775684,142.928592,144.690319,215.128978,216.890704,4.073124,4.136898,6.125696,6.18947
29.73,25.171127,-1.21622,143.400725,144.484726,215.286356,216.370366,4.057266,4.107275,6.106794,6.156804
29.74,26.050476,-1.499495,143.344004,144.744013,214.988205,216.388214,3.877696,3.907008,5.821554,5.850866
29.75,25.04541,-1.224528,142.710187,144.6747,215.054842,217.019355,4.01201,4.051194,6.017236,6.056421
29.76,26.615616,-1.517955,142.646767,144.724066,214.987282,217.064572,3.840193,3.893056,5.786917,5.83978
29.77,26.2388,-1.581714,142.616084,144.738532,214.974882,217.097339,4.079346,4.138751,6.148106,6.207511
29.78,26.364517,-1.517581,142.796443,144.64784,215.042969,216.894375,4.020703,4.08054,6.060678,6.120515
29.79,26.992599,-1.511148,142.735321,145.172959,214.401804,216.839434,4.045205,4.097652,6.091838,6.144286
29.8,26.2388,-1.41039,142.684177,145.143566,214.30883,216.76821,4.141267,4.211991,6.22057,6.291295
29.81,26.992599,-1.663179,142.677321,145.068373,214.281957,216.673,4.025544,4.094931,6.046288,6.115674
29.82,26.917572,-1.165552,142.929076,144.981161,214.261278,216.313363,4.142169,4.211586,6.220976,6.290392
29.83,26.427292,-1.778742,142.839523,144.756003,214.43019,216.34667,4.139187,4.198615,6.204948,6.264376
29.84,27.243866,-1.191708,142.538585,145.671909,213.430965,216.56428,4.061884,4.116383,6.097687,6.152185
29.85,25.422226,-1.573618,142.460904,145.232542,213.740445,216.512093,4.179541,4.271416,6.258259,6.350135
29.86,26.2388,-1.129726,142.810045,144.702756,214.247114,216.139834,3.899362,3.975225,5.850386,5.92625
29.87,26.113251,-1.417858,142.460119,144.104909,214.826444,216.471234,4.034736,4.088209,6.053009,6.106483
29.88,27.306641,-1.596136,142.716285,144.068092,214.846389,216.198195,4.005797,4.052047,6.040647,6.086896
29.89,25.108185,-0.074728,143.214415,143.642378,215.18261,215.610574,4.196595,4.236345,6.317593,6.357343
29.9,25.108185,-0.074728,143.214415,143.642378,215.18261,215.610574,3.873159,3.884733,5.819501,5.831076
29.91,25.861986,-0.193129,143.020406,143.69616,215.132654,215.808399,3.873159,3.884733,5.819501,5.831076
29.92,24.857084,-0.917703,143.055432,142.672547,216.131238,215.748345,3.983994,4.002818,5.992762,6.011585
29.93,25.79921,-0.34717,142.951138,143.446652,215.364746,215.860242,3.830394,3.820142,5.787043,5.776791
29.94,26.301575,-0.951317,142.848399,143.051101,215.742651,215.945361,3.972591,3.986362,5.984955,5.998724
29.95,26.176025,-0.92363,143.060202,143.42051,215.314576,215.674893,4.047235,4.052978,6.112502,6.118245
29.96,26.176025,-0.685537,143.166541,143.571778,215.082319,215.487547,4.034547,4.044709,6.072247,6.082408
29.97,25.861986,-1.789028,142.338793,143.30665,215.259016,216.226882,4.038458,4.049889,6.067067,6.078497
29.98,26.804106,-1.373969,143.192812,143.125296,215.408487,215.34097,3.967916,3.994897,6.000682,6.027663
29.99,26.427292,-1.811215,143.432308,143.252293,215.224345,215.044329,4.137506,4.135555,6.224153,6.222202
30.0,26.427292,-2.033561,143.475216,142.755226,215.669363,214.949365,4.086815,4.081686,6.132384,6.127255
30.01,26.427292,-1.903354,143.711636,143.149266,215.189704,214.627334,4.088631,4.068113,6.145956,6.125439
30.02,26.427292,-2.261416,143.851364,142.704292,215.589123,214.442051,4.096347,4.080317,6.133752,6.117723
30.03,25.861986,-2.175937,143.50335,142.513781,215.755397,214.765828,4.100851,4.068151,6.145919,6.113219
30.04,25.924759,-2.013291,144.159418,142.72011,215.530158,214.09085,4.003691,3.976082,6.019497,5.991888
30.05,25.924759,-2.012756,143.429936,142.755304,215.477166,214.802517,4.031971,3.991714,6.028126,5.987871
30.06,25.673492,-2.181498,143.002257,142.7549,215.45762,215.210263,4.011767,3.992897,6.026944,6.008074
30.07,25.924759,-1.91717,143.059424,142.699696,215.448082,215.088362,3.961258,3.954406,5.96832,5.961468
30.08,25.924759,-1.916189,142.564909,142.564909,215.53528,215.53528,4.002349,3.992285,6.027555,6.017491
30.09,26.364517,-2.005386,142.194378,142.846293,215.254361,215.906275,3.989045,3.989045,6.030796,6.030796
30.1,26.678558,-1.962273,142.386624,142.746221,215.267873,215.627479,4.046162,4.064713,6.125095,6.143645
30.11,25.610718,-1.82698,141.945298,142.866673,215.12599,216.047365,4.100885,4.111242,6.199942,6.210299
30.12,26.2388,-1.834941,142.390281,142.502631,215.435066,215.547426,3.924774,3.95025,5.948214,5.97369
30.13,25.359451,-1.76458,142.696985,142.719457,215.134776,215.157257,4.034252,4.037435,6.103783,6.106966
30.14,26.678558,-1.906859,142.441109,142.598381,215.2777,215.434972,3.90836,3.908975,5.892375,5.89299
30.15,26.364517,-1.586216,142.065437,143.166179,214.680707,215.781458,4.104037,4.108568,6.202616,6.207148
30.16,26.364517,-1.745693,142.207097,143.397608,214.423891,215.614394,4.04536,4.076704,6.113103,6.144447
30.17,26.113251,-1.608494,141.975022,143.50246,214.316087,215.843525,4.049681,4.083584,6.106224,6.140126
30.18,26.2388,-2.129422,141.977751,143.437747,214.370432,215.830429,4.004572,4.047656,6.045037,6.08812
30.19,26.929825,-1.596264,142.133411,143.863325,214.022639,215.752544,4.02402,4.0654,6.075818,6.117198
30.2,26.929825,-1.596264,142.133411,143.863325,214.022639,215.752544,4.133627,4.183938,6.224362,6.274672
30.21,26.490067,-1.934014,141.80982,143.741778,214.123075,216.055025,4.133627,4.183938,6.224362,6.274672
